task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
96	a8/b9c00d	2154582	NFCORE_METATDENOVO:METATDENOVO:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (KB1)	COMPLETED	0	2025-02-28 19:04:04.382	6.6s	6s	116.9%	12.8 MB	219.3 MB	1 GB	5.4 KB
87	0c/058d3d	2155245	NFCORE_METATDENOVO:METATDENOVO:FEATURECOUNTS_CDS (NB2)	COMPLETED	0	2025-02-28 19:04:06.336	4.8s	4s	509.4%	151.6 MB	770.3 MB	1.2 GB	2.6 MB
107	d2/202594	2154039	NFCORE_METATDENOVO:METATDENOVO:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS (KA2)	COMPLETED	0	2025-02-28 19:04:02.741	11.4s	10s	120.1%	14.4 MB	227 MB	542 MB	115 KB
113	9c/ddcf01	2152972	NFCORE_METATDENOVO:METATDENOVO:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS (KB2)	COMPLETED	0	2025-02-28 19:03:58.420	16.4s	16s	124.3%	14.7 MB	227.2 MB	847.8 MB	115.1 KB
90	e9/8cbf33	2156383	NFCORE_METATDENOVO:METATDENOVO:FEATURECOUNTS_CDS (NA2)	COMPLETED	0	2025-02-28 19:04:11.116	5.2s	4s	538.2%	151.5 MB	770.3 MB	1.3 GB	2.5 MB
102	7f/76a218	2157931	NFCORE_METATDENOVO:METATDENOVO:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS (NA1)	COMPLETED	0	2025-02-28 19:04:16.368	1.8s	0ms	74.0%	2.9 MB	4.3 MB	7.4 MB	1.8 MB
98	9d/878113	2157921	NFCORE_METATDENOVO:METATDENOVO:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS (NB1)	COMPLETED	0	2025-02-28 19:04:16.360	1.9s	0ms	65.3%	3 MB	4.3 MB	7 MB	1.8 MB
101	eb/9cf3c1	2157943	NFCORE_METATDENOVO:METATDENOVO:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (KA2)	COMPLETED	0	2025-02-28 19:04:16.379	5.3s	4s	105.5%	12.7 MB	219.3 MB	542 MB	5.4 KB
93	18/961f27	2157933	NFCORE_METATDENOVO:METATDENOVO:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (NB1)	COMPLETED	0	2025-02-28 19:04:16.374	7.4s	6s	107.7%	12.7 MB	219.3 MB	861.9 MB	5.4 KB
97	68/843f9f	2157977	NFCORE_METATDENOVO:METATDENOVO:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (NA1)	COMPLETED	0	2025-02-28 19:04:16.392	7.8s	6s	105.2%	12.8 MB	219.3 MB	941.1 MB	5.4 KB
105	b8/06aa0f	2157918	NFCORE_METATDENOVO:METATDENOVO:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (NB2)	COMPLETED	0	2025-02-28 19:04:16.354	9.2s	8s	107.1%	12.8 MB	219.3 MB	1.1 GB	5.4 KB
115	7f/6557f0	2160970	NFCORE_METATDENOVO:METATDENOVO:COLLECT_FEATURECOUNTS (megahit.prokka)	COMPLETED	0	2025-02-28 19:04:21.648	4.5s	3.7s	123.4%	186.5 MB	4 GB	13.9 MB	7.8 MB
99	5a/992f3f	2157112	NFCORE_METATDENOVO:METATDENOVO:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS (KB1)	COMPLETED	0	2025-02-28 19:04:14.169	21.9s	21s	122.4%	14.6 MB	227 MB	1 GB	116.6 KB
103	8d/3c29a6	2159332	NFCORE_METATDENOVO:METATDENOVO:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS (NA1)	COMPLETED	0	2025-02-28 19:04:18.177	19.1s	18s	125.4%	14.9 MB	227.2 MB	941.1 MB	116.1 KB
114	11/f9e408	2156334	NFCORE_METATDENOVO:METATDENOVO:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS (NA2)	COMPLETED	0	2025-02-28 19:04:11.049	27.2s	26s	121.8%	14.4 MB	227 MB	1.2 GB	125.2 KB
111	f9/9f1e1e	2157431	NFCORE_METATDENOVO:METATDENOVO:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS (NB2)	COMPLETED	0	2025-02-28 19:04:14.855	23.8s	23s	123.9%	14.7 MB	227.2 MB	1.1 GB	117.3 KB
79	c0/4c4691	2141606	NFCORE_METATDENOVO:METATDENOVO:DIAMOND_TAXONOMY (megahit.prokka.ncbi-refseq-20240115)	COMPLETED	0	2025-02-28 19:02:56.382	37m 59s	37m 59s	1083.3%	10.4 GB	15.9 GB	207.5 GB	25 GB
116	ac/7ff73b	2189673	NFCORE_METATDENOVO:METATDENOVO:TAXONKIT_LINEAGE (megahit.prokka.ncbi-refseq-20240115.lineage)	COMPLETED	0	2025-02-28 19:40:55.847	2.7s	2s	161.1%	287.7 MB	1.4 GB	441.8 MB	8.4 MB
117	90/b901bc	2190206	NFCORE_METATDENOVO:METATDENOVO:PIGZ_DIAMOND_LINEAGE (megahit.prokka.ncbi-refseq-20240115.lineage)	COMPLETED	0	2025-02-28 19:40:58.533	1.1s	0ms	189.1%	6.2 MB	225.2 MB	7.8 MB	883.8 KB
118	02/83936f	2190492	NFCORE_METATDENOVO:METATDENOVO:FORMAT_DIAMOND_TAX_RANKLIST (megahit.prokka.ncbi-refseq-20240115.diamond)	COMPLETED	0	2025-02-28 19:40:59.603	3.5s	2s	89.1%	116.7 MB	3.2 GB	18.2 MB	8.6 MB
120	10/d26f78	2194231	NFCORE_METATDENOVO:METATDENOVO:SUM_DIAMONDTAX (megahit.prokka.ncbi-refseq-20240115.diamond)	COMPLETED	0	2025-02-28 19:41:03.179	2.2s	1.6s	186.5%	146.4 MB	4.2 GB	25.9 MB	31.4 MB
119	0d/c1d31d	2190496	NFCORE_METATDENOVO:METATDENOVO:FORMAT_DIAMOND_TAX_TAXDUMP (megahit.prokka.ncbi-refseq-20240115.diamond)	COMPLETED	0	2025-02-28 19:40:59.607	17.9s	16.4s	144.7%	697.6 MB	5.2 GB	1.4 GB	1.1 GB
78	67/0f6303	2189640	NFCORE_METATDENOVO:METATDENOVO:DIAMOND_TAXONOMY (megahit.prokka.gtdb-r220)	COMPLETED	0	2025-02-28 19:40:55.815	31m 26s	31m 25s	1160.1%	18.5 GB	23.2 GB	149.7 GB	28.6 GB
121	79/a9a1e6	2219601	NFCORE_METATDENOVO:METATDENOVO:TAXONKIT_LINEAGE (megahit.prokka.gtdb-r220.lineage)	COMPLETED	0	2025-02-28 20:12:21.715	977ms	0ms	147.5%	5.7 MB	1.2 GB	32 MB	6.9 MB
122	8a/78b503	2219852	NFCORE_METATDENOVO:METATDENOVO:PIGZ_DIAMOND_LINEAGE (megahit.prokka.gtdb-r220.lineage)	COMPLETED	0	2025-02-28 20:12:22.702	1.3s	0ms	143.3%	6.2 MB	225.2 MB	6.5 MB	920.6 KB
123	80/b4fa12	2220076	NFCORE_METATDENOVO:METATDENOVO:FORMAT_DIAMOND_TAX_RANKLIST (megahit.prokka.gtdb-r220.diamond)	COMPLETED	0	2025-02-28 20:12:24.044	4.3s	3.1s	120.3%	197.2 MB	4.5 GB	18.2 MB	7.6 MB
124	77/bb8d8c	2222942	NFCORE_METATDENOVO:METATDENOVO:SUM_DIAMONDTAX (megahit.prokka.gtdb-r220.diamond)	COMPLETED	0	2025-02-28 20:12:28.352	2.4s	1.7s	209.4%	162.1 MB	4.2 GB	26.2 MB	35.1 MB
125	8e/09b9f1	2223941	NFCORE_METATDENOVO:METATDENOVO:MERGE_TABLES (megahit.prokka)	COMPLETED	0	2025-02-28 20:12:30.794	1.3s	773ms	298.1%	1.9 MB	83.2 MB	14 MB	2.6 KB
126	3e/59a419	2224216	NFCORE_METATDENOVO:METATDENOVO:COLLECT_STATS (megahit.prokka)	COMPLETED	0	2025-02-28 20:12:32.146	2.7s	2.1s	190.6%	264.2 MB	4.6 GB	50.9 MB	52.3 MB
127	54/7432ed	2226428	NFCORE_METATDENOVO:METATDENOVO:MULTIQC	COMPLETED	0	2025-02-28 20:12:34.901	8.6s	7.8s	131.9%	608 MB	12.8 GB	82.4 MB	22.1 MB
