task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
51	ae/ef5a10	1743985	NFCORE_METATDENOVO:METATDENOVO:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_SORT (KB1)	CACHED	0	2023-10-07 03:14:16.523	28.6s	28s	307.3%	4.8 GB	6.3 GB	1.4 GB	1 GB
55	c2/b36688	1737898	NFCORE_METATDENOVO:METATDENOVO:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_SORT (NA2)	CACHED	0	2023-10-07 03:12:22.949	52.4s	51s	279.3%	5.5 GB	6.7 GB	2.6 GB	2.3 GB
59	e7/677f2d	1744172	NFCORE_METATDENOVO:METATDENOVO:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_INDEX (NA1)	CACHED	0	2023-10-07 03:14:17.527	9.1s	6s	138.2%	137.4 MB	287.8 MB	942 MB	21.5 MB
57	46/6a4869	1742913	NFCORE_METATDENOVO:METATDENOVO:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_INDEX (KA1)	CACHED	0	2023-10-07 03:13:53.340	4.5s	3s	134.8%	103.4 MB	253.8 MB	373.4 MB	14.2 MB
60	37/8ee52d	1741568	NFCORE_METATDENOVO:METATDENOVO:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_INDEX (NB1)	CACHED	0	2023-10-07 03:13:40.616	8.3s	6s	143.9%	81.8 MB	242.6 MB	873.4 MB	19.3 MB
58	4e/388f61	1747074	NFCORE_METATDENOVO:METATDENOVO:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_INDEX (KA2)	CACHED	0	2023-10-07 03:15:02.336	5.7s	3s	130.8%	116.3 MB	266.7 MB	546.1 MB	16.9 MB
62	8a/e75973	1739983	NFCORE_METATDENOVO:METATDENOVO:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_INDEX (NA2)	CACHED	0	2023-10-07 03:13:16.394	11.6s	8s	144.0%	96.2 MB	246.6 MB	1.2 GB	12.6 MB
54	dc/fd9e92	1736410	NFCORE_METATDENOVO:METATDENOVO:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_SORT (NB2)	CACHED	0	2023-10-07 03:11:53.099	29.8s	29s	323.1%	5.1 GB	6.7 GB	1.5 GB	1.1 GB
61	7d/9f3b7d	1736601	NFCORE_METATDENOVO:METATDENOVO:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_INDEX (KB2)	CACHED	0	2023-10-07 03:11:54.103	8s	5s	140.7%	129.1 MB	279.6 MB	826.7 MB	19.7 MB
63	b0/64bc8b	1745702	NFCORE_METATDENOVO:METATDENOVO:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_INDEX (KB1)	CACHED	0	2023-10-07 03:14:46.140	9.8s	6s	139.0%	131.2 MB	281.2 MB	1 GB	20.1 MB
