task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
57	83/b5e9fe	2532140	NFCORE_METATDENOVO:METATDENOVO:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_SORT (KB1)	CACHED	0	2023-11-24 23:39:29.617	28.8s	27s	369.2%	4.7 GB	6.2 GB	1.4 GB	1 GB
56	cd/9a7aeb	2529850	NFCORE_METATDENOVO:METATDENOVO:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_SORT (KA1)	CACHED	0	2023-11-24 23:39:18.906	10.7s	10s	366.0%	1.6 GB	5.8 GB	486.4 MB	369.2 MB
61	fc/b92db9	2533493	NFCORE_METATDENOVO:METATDENOVO:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_INDEX (KB2)	CACHED	0	2023-11-24 23:39:35.227	6.8s	6s	133.3%	36.3 MB	220.9 MB	832.4 MB	5.3 MB
58	ae/16b330	2524937	NFCORE_METATDENOVO:METATDENOVO:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_SORT (NA1)	CACHED	0	2023-11-24 23:38:47.089	24.9s	24s	372.5%	4.1 GB	6.1 GB	1.2 GB	937.5 MB
52	1f/63eb4a	2536749	NFCORE_METATDENOVO:METATDENOVO:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_SORT (KA2)	CACHED	0	2023-11-24 23:39:58.458	14.2s	14s	393.4%	2.3 GB	5.8 GB	709.4 MB	540.8 MB
59	7d/598e14	2530199	NFCORE_METATDENOVO:METATDENOVO:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_INDEX (NB1)	CACHED	0	2023-11-24 23:39:20.234	6.9s	6s	130.8%	37.6 MB	220.9 MB	865.5 MB	5.6 MB
64	65/d71210	2532149	NFCORE_METATDENOVO:METATDENOVO:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_INDEX (KA1)	CACHED	0	2023-11-24 23:39:29.625	3.5s	2s	137.0%	32 MB	220.9 MB	369.3 MB	4.4 MB
60	fa/673bb9	2546607	NFCORE_METATDENOVO:METATDENOVO:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_INDEX (NA2)	CACHED	0	2023-11-24 23:40:52.488	8.7s	8s	140.1%	31.5 MB	220.9 MB	1.2 GB	4.3 MB
62	2d/7a8835	2538705	NFCORE_METATDENOVO:METATDENOVO:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_INDEX (NB2)	CACHED	0	2023-11-24 23:40:07.461	8.7s	8s	132.9%	40 MB	220.9 MB	1.1 GB	6.1 MB
65	1b/1927ee	2528616	NFCORE_METATDENOVO:METATDENOVO:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_INDEX (NA1)	CACHED	0	2023-11-24 23:39:12.970	7.3s	6s	133.5%	38.7 MB	220.9 MB	937.6 MB	5.8 MB
63	3c/517220	2536946	NFCORE_METATDENOVO:METATDENOVO:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_INDEX (KB1)	CACHED	0	2023-11-24 23:39:59.462	8s	7s	136.1%	35.7 MB	220.9 MB	1 GB	5.2 MB
66	6b/576836	2540844	NFCORE_METATDENOVO:METATDENOVO:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_INDEX (KA2)	CACHED	0	2023-11-24 23:40:16.123	4.1s	3s	141.5%	34.4 MB	220.9 MB	540.9 MB	4.9 MB
83	d7/da9e4f	2548990	NFCORE_METATDENOVO:METATDENOVO:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (NA1)	CACHED	0	2023-11-24 23:41:02.229	9.5s	9s	98.7%	12.1 MB	220.9 MB	937.6 MB	5.4 KB
85	b7/b1a4f4	2551694	NFCORE_METATDENOVO:METATDENOVO:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (KA2)	CACHED	0	2023-11-24 23:41:11.728	6.5s	5s	95.4%	12 MB	220.9 MB	540.9 MB	5.4 KB
